,0,1,2,label
16747,[MRG] Cache features value for extra trees,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2863,NO
16748,[MRG] Logistic Regression CV,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2862,NO
16749,[MRG] n_components for random projection transformer can be given as a ratio of n_features,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2861,NO
16750,"Fixing ""ValueError: startprob must sum to 1.0""",[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2860,NO
16751,s/svn/svm,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2859,NO
16752,Update naive_bayes.rst,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2858,NO
16753,/s/2013/2014: Updated project copyright date,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2857,NO
16754,Logistic Regression CV,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2856,NO
16755,GBRT monitor held out set,"[Label(name=""Enhancement""), Label(name=""Moderate""), Label(name=""help wanted"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/2855,enhancement
16756,[MRG+1] Ensure delegated ducktyping in MetaEstimators,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2854,NO
16757,BUG: check_scoring fails for GridSearchCV,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2853,NO
16758,Remove superfluous AdaBoostRegressor call.,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2852,NO
16759,Unable to reliably instantiate LinearSVC,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2851,NO
16760,Cosine distance and L1-norm for KMeans,"[Label(name=""Stalled""), Label(name=""module:cluster"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/2850,NO
16761,Added support for sparse matrices in manhattan_distances,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2849,NO
16762,[WIP] Sparse matrix support for Decision tree,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2848,NO
16763,FIX: make K-Means accept 1D vectors,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2847,NO
16764,Sampling from the embedded space with Isomap,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2846,NO
16765,[MRG] Rename example,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2845,NO
16766,time.clock() vs time.time(),"[Label(name=""Easy""), Label(name=""Enhancement"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/2844,enhancement
16767,[WIP] ENH Implemented median and constant strategies in the DummyRegressor,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2843,NO
16768,[WIP] ENH Median and Constant strategies in dummy regressor,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2842,NO
16769,"Fixed issue #2839, raised ValueError if value >= n_values",[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2841,NO
16770,Fixed incredibly minor spelling mistake,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2840,NO
16771,OneHotEncoder should raise ValueError when value >= n_values,"[Label(name=""Bug""), Label(name=""Easy"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/2839,bug
16772,"OneHotEncoder, problem with the input is a list.",[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2838,NO
16773,BF: Correct degrees of freedom in f_regression + test.,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2837,NO
16774,[MRG] Fix for #2835,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2836,NO
16775,BUG: Feature importances with sample_weight,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2835,NO
16776,Remove polynomial regression example,"[Label(name=""Easy"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/2834,NO
16777,"DBSCAN.labels_.dtype is np.float64, not integer",[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2833,NO
16778,Updated examples for Python 3 compatibility,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2832,NO
16779,Fixed small typo,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2831,NO
16780,Replaced abbreviated 'w.r.t' to 'with regards to',[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2830,NO
16781,[MRG] Uniformize max_features semantics for extra trees and random forest,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2829,NO
16782,[MRG+2] make_multilabel_classification for large n_features: faster and sparse output support,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2828,NO
16783,MRG DOC make loss function in SGD consistent with subgradient.,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2827,NO
16784,DOC: grammar and spelling fixes,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2826,NO
16785,Fixed FS1995 citation.,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2825,NO
16786,Fix AdaBoost citation.,"[Label(name=""Documentation""), Label(name=""Easy"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/2824,Documentation
16787,Fixing MAE and MSE errors. should not be negative when used in cross_val,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2823,NO
16788,[MRG+1] t-SNE,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2822,NO
16789,Odd CCA scale=True behavior,"[Label(name=""Bug"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/2821,bug
16790,Minor DecisionTree doc example fix,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2820,NO
16791,Decision Tree Documentation,"[Label(name=""Documentation""), Label(name=""Easy"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/2819,Documentation
16792,COSMIT remove unused imports and variables,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2818,NO
16793,Update plot_rfe_with_cross_validation.py,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2817,NO
16794,Official tutorial: missing import in example code,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2816,NO
16795,Update examples for Python 3 compatibility,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2815,NO
16796,[WIP] Multinomial logistic regression,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2814,NO
16797,[MRG] Faster decision tree / random forest / extra trees by avoiding trying to split on constant features + FIX bug with constant features,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2813,NO
16798,CLN: Fix PEP8 warnings in sklearn/covariance,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2812,NO
16799,CLN: Fix PEP8 warnings in linear_model,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2811,NO
16800,CLN: Fix PEP8 warnings in linear_model,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2810,NO
16801,RandomForest does not have dtype parameter,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2809,NO
16802,DOC fix roc_curve docstring.,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2808,NO
16803,Add support for SVDD (one-class SVM),"[Label(name=""Enhancement"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/2807,enhancement
16804,Overflow in matthews_corrcoef on 32-bit numpy,"[Label(name=""Bug"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/2806,bug
16805,[WIP] Ranking metrics,"[Label(name=""Stalled""), Label(name=""module:metrics"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/2805,NO
16806,[MRG+1] Label ranking average precision,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2804,NO
16807,LinAlgError with GaussianHMM.fit(),[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2803,NO
16808,OneHotEncoder does not have sparse parameter,"[Label(name=""Easy""), Label(name=""Enhancement"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/2802,enhancement
16809,DOC More docs needed on model and data persistence,"[Label(name=""Documentation""), Label(name=""Easy"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/2801,Documentation
16810,Fixed documentation on sklearn/tree,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2800,NO
16811,Added docstrings for model attributes in LabelPropagation and LabelSprea...,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2799,NO
16812,Fixed gaussian process parameter optimization not respecting optimization limits.,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2798,NO
16813,Fix deprecation warning in Python 3,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2797,NO
16814,Shift around docstrings in certain examples,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2796,NO
16815,[MRG+2] Enable grid search with classifiers that may fail on individual fits.,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2795,NO
16816,fix numpy deprecationWarning('using a non-integer number ...') in svm,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2794,NO
16817,no docs obtained after MBKmeans partial_fitted,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2793,NO
16818,Add option to Isomap for using a precomputed neighborhood graph,"[Label(name=""Enhancement"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/2792,enhancement
16819,svm fit numpy array indexing deprecation warning fix.,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2791,NO
16820,[MRG] Avoid reference cycles in Tree,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2790,NO
16821,Update plot_tree_regression_multioutput.py,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2789,NO
16822,Fixing alpha_grid for sparse matrices,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2788,NO
16823,[Regression] Memory Leak in decision trees,"[Label(name=""Bug"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/2787,bug
16824,Random Grid Search invalid configurations,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2786,NO
16825,Numerical Stability Bug in RBM (0.14.1) for Python 2.7.x,"[Label(name=""Bug"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/2785,bug
16826,Liblinear Sample Weights,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2784,NO
16827,DOC: mathematical expressions are not rendering ,"[Label(name=""Build / CI""), Label(name=""Documentation"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/2783,build
16828,FIX: Typo,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2782,NO
16829,FIX: Typo,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2781,NO
16830,Update plot_digits_pipe.py,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2780,NO
16831,[MRG] DOC add link to module reference from class/function pages,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2779,NO
16832,FIX: typos in whats_new.rst,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2778,NO
16833,[MRG+2] DOC add links to github sourcecode in API reference,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2777,NO
16834,added howaboutwe testimonial,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2776,NO
16835,python 3 compatibility fix,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2775,NO
16836,Imputer doesn't work in grid search,"[Label(name=""Bug""), Label(name=""Easy"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/2774,bug
16837,[MRG] ENH fast make_multilabel classification with sparse output support,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2773,NO
16838,[MRG] ENH remove unnecessary CSR->CSC transform in text feature extractors,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2772,NO
16839,SelectFdr has serious thresholding bug,"[Label(name=""Bug"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/2771,bug
16840,[MRG] StratifiedShuffleSplit bug,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2770,NO
16841,Sparse PCA for custom matrix A in Ax=0,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2769,NO
16842,MRG: Update to Mean Shift clustering documentation,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2768,NO
16843,TST: get travis working on Py26 and Py27,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2767,NO
16844,TST: add Py2.6 on travis,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2766,NO
16845,[MRG] Validation curves,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2765,NO
16846,Major bug in StratifiedShuffleSplit,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2764,NO
16847,MRG: lots of pep8,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2763,NO
16848,Update the install documentation to add a paragraph about installing a binary release in Fedora,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2762,NO
16849,[MRG][DOC] Add thanks for infrastructure supporters,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2761,NO
16850,[MRG] Check error message with regex,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2760,NO
16851,[WIP] Multiple-metric grid search,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2759,NO
16852,Installing problem,"[Label(name=""Bug"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/2758,bug
16853,slow execution of extra trees with n_jobs > 1,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2757,NO
16854,[MRG] FIX #1565: fix race condition in parallel pre-dispatch by upgrading joblib,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2756,NO
16855,BaseEstimator.get_params and clone thread-safe are not thread safe,"[Label(name=""Blocker""), Label(name=""Bug"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/2755,bug
16856,Fixed documentation typo,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2754,NO
16857,fix: remaining time not currectly computed,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2753,NO
16858,sample_weight not tested for random forests,"[Label(name=""Enhancement"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/2752,enhancement
16859,sample_weight in Ridge with fit_intercept=True,"[Label(name=""Bug"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/2751,bug
16860,FIX remove confusing BaseEstimator.__str__,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2750,NO
16861,[WIP] out-of-core SVD,"[Label(name=""Move to scikit-learn-extra""), Label(name=""Stalled""), Label(name=""module:utils"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/2749,NO
16862,sample for DPGMM and VBGMM not working in sklearn.mixture,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2748,NO
16863,[MRG] faster sorting in trees; random forests almost 2× as fast,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2747,NO
16864,Correctness issue in LassoLars for unluckily aligned values,"[Label(name=""Bug""), Label(name=""Easy"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/2746,bug
16865,[MRG] Optimize mean square criterion,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2745,NO
16866,TST Gini is equivalent to mse in binary classification,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2744,NO
16867,Small documentation fix: from CMS to VCS,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2743,NO
16868,Changed assert_array_equal() in Line 45 and 46 to assert_array_almost_equal...,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2742,NO
16869,FAILED test after installation (AssertionError),"[Label(name=""Bug"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/2741,bug
16870,gradient_boosting VerboseReporter reporting wrong remaining time when wharm_start == True,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2740,NO
16871,Add option to restrict LassoCV to positive-only coefficients,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2739,NO
16872,Add user option to use SVD for orthogonalizing the mixing matrix in FastICA,"[Label(name=""Needs Decision""), Label(name=""module:decomposition"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/2738,NO
16873,Four testing cases failed,"[Label(name=""Bug"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/2737,bug
16874,[MRG] Refactor CV and grid search,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2736,NO
16875,Numerical stability of symmetric decorrelation in FastICA,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2735,NO
16876,Wrong format specifier used when formatting exception message.,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2734,NO
16877,CV Attributes,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2733,NO
16878,[MRG] ENH/FIX Change Tree underlying data structure,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2732,NO
16879,MRG: deprecate HMMs,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2731,NO
16880,RFC: is the change to spectral embedding acceptable? [related to diffusion maps],[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2730,NO
16881,[RFC] make BaseEstimator.get_params and clone thread-safe by default,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2729,NO
16882,Option to store both U and V components from SVD decomposition in PCA classes?,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2728,NO
16883,Ward clustering: Index Error for Few Clusters in Digit Example,"[Label(name=""Bug"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/2727,bug
16884,BUG Tree allows segfault / arbitrary memory access,"[Label(name=""Bug"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/2726,bug
16885,Error in one-class SVM example,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2725,NO
16886,[FIX] Pre-initialize all trees before dispatching,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2724,NO
16887,roc_auc_score fails if dtype is object,"[Label(name=""Easy""), Label(name=""Enhancement"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/2723,enhancement
16888,MRG remove _label attribute from SVC.,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2722,NO
16889,Non-deterministic JoblibIndexError in sklearn.ensemble.tests.test_forest.test_parallel_train,"[Label(name=""Bug"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/2721,bug
16890,MRG define fused types in chi2 for less code,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2720,NO
16891,FIX remove ``.description`` from test generators,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2719,NO
16892,DummyRegressor: median and constant strategy,"[Label(name=""Easy""), Label(name=""Enhancement"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/2718,enhancement
16893,Testing log_loss and hinge_loss under THRESHOLDED_METRICS,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2717,NO
16894,CCA test error in master,"[Label(name=""Bug""), Label(name=""Build / CI"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/2716,bug
16895,[MRG] fix malloc errors in trees,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2715,NO
16896,"Updating copyright year to 2014, and changing 'striving' to 'thriving'",[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2714,NO
16897,joblib load model from disk error,"[Label(name=""Bug"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/2713,bug
16898,FIX: don't force finite in imputation,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2712,NO
16899,"Model attributes are not documented in `LabelPropagation`, `LabelSpreading` docstrings","[Label(name=""Documentation""), Label(name=""Easy"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/2711,Documentation
16900,DOC Remove target_names from boston dataset object description,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2710,NO
16901,Add `best_score_` attribute to all CV models,"[Label(name=""Enhancement"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/2709,enhancement
16902,Update dp-derivation.rst,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2708,NO
16903,[WIP] Sparse filtering,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2707,NO
16904,Update dpgmm.py,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2706,NO
16905,Update dpgmm.py,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2705,NO
16906,DOC special handling of binary classification in `LabelBinarizer` and `label_binarizer` is undocumented,"[Label(name=""Documentation""), Label(name=""Easy"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/2704,Documentation
16907,BUG: sklearn.tree.tree_.value does not correspond to node population,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2703,NO
16908,[MRG] Fix #2697 - Copy parameter in Imputer,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2702,NO
16909,[MRG] Learning curves,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2701,NO
16910,MRG Use yield to generate common tests.,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2700,NO
16911,FIX simplify class_weight='auto' test assumtions,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2699,NO
16912,Fix class_weight='auto' test.,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2698,NO
16913,copy parameter of Imputer seems to not work,"[Label(name=""Bug""), Label(name=""Easy"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/2697,bug
16914,Failed test after installation,"[Label(name=""Bug"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/2696,bug
16915,Improve Imputer,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2695,NO
16916,"[MRG+1] allow y to be a list in GridSearchCV, cross_val_score and train_test_split",[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2694,NO
16917,Documentation for cross validation,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2693,NO
16918,Do one run with MiniBatchKMeans and explicit centers,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2692,NO
16919,GBT fails with RF init,"[Label(name=""Bug"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/2691,bug
16920,Feature request: Additional Clustering Algorithms:BIRCH,"[Label(name=""New Feature"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/2690,feature
16921,Enhance: PCA options for using Correlation or covariance matrix,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2689,NO
16922,Add Varimax rotation for Factor Analysis and PCA,"[Label(name=""New Feature"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/2688,feature
16923,[MRG] GaussianProcess improve tests coverage and fix prediction in batches,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2687,NO
16924,Minibatch k-means does n_init initialization runs when given explicit cluster centers,"[Label(name=""Bug""), Label(name=""Easy"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/2686,bug
16925,Fix OOB score calculation for non-contiguous targets,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2685,NO
16926,FIX: Typos,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2684,NO
16927,FIX: Typo,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2683,NO
16928,GradientBoostingClassifier uses DecisionTreeRegressor instead of DecisionTreeClassifier,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2682,NO
16929,[MRG] Upgrade to Joblib 0.8.0a and use the threading backend for parallel fitting of forests,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2681,NO
16930,[WIP] Gaussian Bernoulli RBM,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2680,NO
16931,[MRG+2] Require explicit average arg for multiclass/label P/R/F metrics and scorers,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2679,NO
16932,[DOC] LassoCV.fit() taking multiple targets? ,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2678,NO
16933,removed the type checking for the customer defined distance metric.,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2677,NO
16934,[MRG] replace 'f1' scorer by explicit variants,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2676,NO
16935,[MRG] make_pipeline utility function,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2675,NO
16936,BUG: OneVsOneClassifier was broken with string labels,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2674,NO
16937,[MRG] update LibSVM to version 310,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2673,NO
16938,DOC: typo in binary_tree docs,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2672,NO
16939,fix f_oneway with ints,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2671,NO
16940,sklearn.feature_selection.univariate_selection.f_oneway division by integer,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2670,NO
16941,DOC: add phimeca testimonial,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2669,NO
16942,define own weak learner in decision tree node,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2668,NO
16943,fixed bug in mds.py,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2667,NO
16944,implement sparse matrix support for decision trees and ensemble methods,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2666,NO
16945,possibly inefficient sparse matrix creation in FeatureHasher,"[Label(name=""Enhancement"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/2665,enhancement
16946,FIX : explained_variance_ratio_ in RandomizedPCA,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2664,NO
16947,RandomizedPCA.explained_variance_ratio_ is false,"[Label(name=""Bug""), Label(name=""Easy"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/2663,bug
16948,Associative Learning Algorithms,"[Label(name=""New Feature"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/2662,feature
16949,Out-of-core PCA Algorithm,"[Label(name=""New Feature"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/2661,feature
16950,MRG make minibatch k-means use mini-batches in prediction,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2660,NO
16951,SPD: reuse variable in GaussianNB for speedup,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2659,NO
16952,"#2646 Removed hmm module, it's docs, tests and examples",[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2658,NO
16953,[MRG+1] deprecate sequences of sequences multilabel support,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2657,NO
16954,[MRG] FIX silence numpy 1.8 warning for using non integer,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2656,NO
16955,RandomizedLogisticRegression and OneVsRestClassifier,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2655,NO
16956,[MRG] Remove deprecated zero_one and zero_one_score,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2654,NO
16957,remove EllipticEnvelop deprecation,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2653,NO
16958,twentynewsgroups dataset fetch fail with incomplete download,"[Label(name=""Bug"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/2652,bug
16959,MRG Website: add spotify testimonials,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2651,NO
16960,[MRG] Reduce complexity of cluster sampling in make_classification ,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2650,NO
16961,DOC: Polynomial regression narrative doc,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2649,NO
16962,Add additional bandwidth settings to KernelDensity,"[Label(name=""New Feature"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/2648,feature
16963,Fix exception message when cloning an estimator,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2647,NO
16964,Remove HMMs,"[Label(name=""Easy"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/2646,NO
16965,Python 3 'bytes' object has no attribute 'encode',"[Label(name=""Bug""), Label(name=""Easy"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/2645,bug
16966,HMM training with set of observation sequences...,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2644,NO
16967,[MRG] Add benchmarking script for multilabel metrics,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2643,NO
16968,[MRG] faster convergence reporting in RBMs,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/2642,NO
